fromNode,fromNode_lat,fromNode_long,toNode,toNode_lat,toNode_long,weight,overhead
601D,1.4029774,103.907682,602C,1.4028063,103.9071823,58.74002989,
601D,1.4029774,103.907682,603B,1.4031873,103.9082131,63.49797344,
601D,1.4029774,103.907682,603C,1.4034137,103.907916,54.82337594,
601D,1.4029774,103.907682,604C,1.4036773,103.9075724,78.34663629,
602A,1.4034755,103.9070327,602,1.4032471,103.9072887,38.07192119,
602A,1.4034755,103.9070327,602B,1.4030339,103.9068768,51.82050819,
602A,1.4034755,103.9070327,602C,1.4028063,103.9071823,75.84648678,
602A,1.4034755,103.9070327,604B,1.4039018,103.9072235,51.69969749,
602A,1.4034755,103.9070327,604C,1.4036773,103.9075724,64.07235163,
602B,1.4030339,103.9068768,194,1.40207,103.9065,114.535265,
602B,1.4030339,103.9068768,301,1.4037205,103.9061298,112.5819919,
602B,1.4030339,103.9068768,602,1.4032471,103.9072887,51.54570867,
602B,1.4030339,103.9068768,602A,1.4034755,103.9070327,51.82050819,
602B,1.4030339,103.9068768,602C,1.4028063,103.9071823,42.29932879,
602C,1.4028063,103.9071823,602,1.4032471,103.9072887,50.15908224,
602C,1.4028063,103.9071823,601A,1.4024859,103.90759,57.564976,
602C,1.4028063,103.9071823,601D,1.4029774,103.907682,58.74002989,
602C,1.4028063,103.9071823,602A,1.4034755,103.9070327,75.84648678,
602C,1.4028063,103.9071823,602B,1.4030339,103.9068768,42.29932879,
603A,1.4035487,103.9084722,603,1.4039134,103.9079335,72.25119908,
603A,1.4035487,103.9084722,603B,1.4031873,103.9082131,49.27839548,
603A,1.4035487,103.9084722,603C,1.4034137,103.907916,63.67203573,
603A,1.4035487,103.9084722,613B,1.4043172,103.9082461,88.62382107,
603A,1.4035487,103.9084722,613C,1.404103,103.9085458,61.83654606,
603A,1.4035487,103.9084722,613D,1.4038749,103.9088781,57.80520349,
603A,1.4035487,103.9084722,614A,1.4036136,103.9092319,84.84823744,
603B,1.4031873,103.9082131,603,1.4039134,103.9079335,86.10703563,
603B,1.4031873,103.9082131,601C,1.4027727,103.9080352,49.93656785,
603B,1.4031873,103.9082131,601D,1.4029774,103.907682,63.49797344,
603B,1.4031873,103.9082131,603A,1.4035487,103.9084722,49.27839548,
603B,1.4031873,103.9082131,603C,1.4034137,103.907916,41.47146701,
603C,1.4034137,103.907916,602,1.4032471,103.9072887,72.19962619,
603C,1.4034137,103.907916,603,1.4039134,103.9079335,55.28860919,
603C,1.4034137,103.907916,601C,1.4027727,103.9080352,72.10919567,
603C,1.4034137,103.907916,601D,1.4029774,103.907682,54.82337594,
603C,1.4034137,103.907916,603A,1.4035487,103.9084722,63.67203573,
603C,1.4034137,103.907916,603B,1.4031873,103.9082131,41.47146701,
603C,1.4034137,103.907916,604C,1.4036773,103.9075724,48.08037972,
604A,1.4042647,103.9074102,603,1.4039134,103.9079335,70.0026958,
604A,1.4042647,103.9074102,604A (bus stop),1.40452,103.90719,37.38217927,
604A,1.4042647,103.9074102,604B,1.4039018,103.9072235,45.18758682,
604A,1.4042647,103.9074102,604C,1.4036773,103.9075724,67.41328936,
604A,1.4042647,103.9074102,612D,1.4047463,103.9076175,58.03515337,
604A,1.4042647,103.9074102,613A,1.404527,103.9079211,63.82666819,
604B,1.4039018,103.9072235,602,1.4032471,103.9072887,72.75612747,
604B,1.4039018,103.9072235,603,1.4039134,103.9079335,79.02368251,
604B,1.4039018,103.9072235,602A,1.4034755,103.9070327,51.69969749,
604B,1.4039018,103.9072235,604A,1.4042647,103.9074102,45.18758682,
604B,1.4039018,103.9072235,604A (bus stop),1.40452,103.90719,68.4590157,
604B,1.4039018,103.9072235,604C,1.4036773,103.9075724,46.08505259,
604C,1.4036773,103.9075724,602,1.4032471,103.9072887,57.09315899,
604C,1.4036773,103.9075724,603,1.4039134,103.9079335,47.9211355,
604C,1.4036773,103.9075724,601D,1.4029774,103.907682,78.34663629,
604C,1.4036773,103.9075724,602A,1.4034755,103.9070327,64.07235163,
604C,1.4036773,103.9075724,603C,1.4034137,103.907916,48.08037972,
604C,1.4036773,103.9075724,604A,1.4042647,103.9074102,67.41328936,
604C,1.4036773,103.9075724,604B,1.4039018,103.9072235,46.08505259,
612A,1.4042576,103.9092016,Damai Stn Exit B,1.404384,103.909628,49.46801223,
612A,1.4042576,103.9092016,612B,1.4049451,103.9081374,140.7300493,
612A,1.4042576,103.9092016,613C,1.404103,103.9085458,74.95692907,
612A,1.4042576,103.9092016,613D,1.4038749,103.9088781,55.55907994,
612A,1.4042576,103.9092016,614A,1.4036136,103.9092319,71.29005367,
612A,1.4042576,103.9092016,615A,1.4040051,103.9095691,49.51927719,
612B,1.4049451,103.9081374,612A,1.4042576,103.9092016,140.7300493,
612B,1.4049451,103.9081374,612C,1.4051606,103.907831,41.59924609,
612B,1.4049451,103.9081374,612D,1.4047463,103.9076175,61.89295304,
612B,1.4049451,103.9081374,613A,1.404527,103.9079211,52.12258985,
612B,1.4049451,103.9081374,613B,1.4043172,103.9082461,70.47594492,
612B,1.4049451,103.9081374,Damai LRT,1.40526,103.90858,60.32014198,
612C,1.4051606,103.907831,612B,1.4049451,103.9081374,41.59924609,
612C,1.4051606,103.907831,612D,1.4047463,103.9076175,51.606058,
612C,1.4051606,103.907831,613A,1.404527,103.9079211,70.7741616,
612C,1.4051606,103.907831,679A,1.4059557,103.9082727,100.7264868,
612D,1.4047463,103.9076175,604A,1.4042647,103.9074102,58.03515337,
612D,1.4047463,103.9076175,604A (bus stop),1.40452,103.90719,53.75430244,
612D,1.4047463,103.9076175,612B,1.4049451,103.9081374,61.89295304,
612D,1.4047463,103.9076175,612C,1.4051606,103.907831,51.606058,
612D,1.4047463,103.9076175,613A,1.404527,103.9079211,41.58781514,
613A,1.404527,103.9079211,604A,1.4042647,103.9074102,63.82666819,
613A,1.404527,103.9079211,612B,1.4049451,103.9081374,52.12258985,
613A,1.404527,103.9079211,612C,1.4051606,103.907831,70.7741616,
613A,1.404527,103.9079211,612D,1.4047463,103.9076175,41.58781514,
613A,1.404527,103.9079211,613B,1.4043172,103.9082461,42.96863001,
613B,1.4043172,103.9082461,603A,1.4035487,103.9084722,88.62382107,
613B,1.4043172,103.9082461,604A,1.4042647,103.9074102,93.20516242,
613B,1.4043172,103.9082461,612B,1.4049451,103.9081374,70.47594492,
613B,1.4043172,103.9082461,613A,1.404527,103.9079211,42.96863001,
613B,1.4043172,103.9082461,613C,1.404103,103.9085458,40.90691477,
613C,1.404103,103.9085458,603A,1.4035487,103.9084722,61.83654606,
613C,1.404103,103.9085458,612A,1.4042576,103.9092016,74.95692907,
613C,1.404103,103.9085458,613B,1.4043172,103.9082461,40.90691477,
613C,1.404103,103.9085458,613D,1.4038749,103.9088781,44.7628104,
613D,1.4038749,103.9088781,603A,1.4035487,103.9084722,57.80520349,
613D,1.4038749,103.9088781,612A,1.4042576,103.9092016,55.55907994,
613D,1.4038749,103.9088781,613C,1.404103,103.9085458,44.7628104,
613D,1.4038749,103.9088781,614A,1.4036136,103.9092319,48.83707099,
613D,1.4038749,103.9088781,615A,1.4040051,103.9095691,78.23490117,
614A,1.4036136,103.9092319,614,1.4033493,103.9096363,53.6607398,
614A,1.4036136,103.9092319,603A,1.4035487,103.9084722,84.84823744,
614A,1.4036136,103.9092319,612A,1.4042576,103.9092016,71.29005367,
614A,1.4036136,103.9092319,613D,1.4038749,103.9088781,48.83707099,
614A,1.4036136,103.9092319,615A,1.4040051,103.9095691,57.29060267,
614A,1.4036136,103.9092319,615B,1.4037658,103.9099181,78.19715064,
614B,1.403051,103.9100811,614,1.4033493,103.9096363,59.48313599,
614B,1.403051,103.9100811,615B,1.4037658,103.9099181,81.09381097,
614B,1.403051,103.9100811,615C,1.4034879,103.9102826,53.26085981,
614B,1.403051,103.9100811,Punggol Secondary School (bus stop),1.40212,103.90978,108.2614261,
615A,1.4040051,103.9095691,614,1.4033493,103.9096363,72.89965097,
615A,1.4040051,103.9095691,612A,1.4042576,103.9092016,49.51927719,
615A,1.4040051,103.9095691,Damai Stn Exit B,1.404384,103.909628,42.40649232,
615A,1.4040051,103.9095691,613D,1.4038749,103.9088781,78.23490117,
615A,1.4040051,103.9095691,614A,1.4036136,103.9092319,57.29060267,
615A,1.4040051,103.9095691,615B,1.4037658,103.9099181,46.99600075,
615B,1.4037658,103.9099181,614,1.4033493,103.9096363,55.71798207,
615B,1.4037658,103.9099181,614A,1.4036136,103.9092319,78.19715064,
615B,1.4037658,103.9099181,614B,1.403051,103.9100811,81.09381097,
615B,1.4037658,103.9099181,615A,1.4040051,103.9095691,46.99600075,
615B,1.4037658,103.9099181,615C,1.4034879,103.9102826,50.88894274,
615C,1.4034879,103.9102826,614,1.4033493,103.9096363,73.53902887,
615C,1.4034879,103.9102826,614B,1.403051,103.9100811,53.26085981,
615C,1.4034879,103.9102826,615B,1.4037658,103.9099181,50.88894274,
615C,1.4034879,103.9102826,619B,1.4029488,103.9110484,104.0021036,
194,1.40207,103.9065,298,1.4026126,103.9056626,110.834818,
194,1.40207,103.9065,195A,1.4015477,103.906155,69.3507541,
194,1.40207,103.9065,195B,1.4013909,103.9064562,75.24947764,
194,1.40207,103.9065,195C,1.4011137,103.9067959,110.7515449,
194,1.40207,103.9065,195D,1.4015,103.907,84.07531521,
194,1.40207,103.9065,195E,1.4017904,103.907216,85.46880389,
194,1.40207,103.9065,602B,1.4030339,103.9068768,114.535265,
196,1.3993274,103.9071814,196A,1.3993331,103.9067812,44.54132275,
196,1.3993274,103.9071814,196B,1.3990295,103.90718,32.94064244,
196,1.3993274,103.9071814,196C,1.3994049,103.9075593,42.91940025,
196,1.3993274,103.9071814,196D,1.3996573,103.9073405,40.54854791,
196,1.3993274,103.9071814,197A,1.3998605,103.9069178,65.84342859,
196,1.3993274,103.9071814,Blk 196C (65241),1.399094,103.907652,58.38518695,
199,1.4002318,103.905967,197B,1.400119,103.9065877,70.19258387,
199,1.4002318,103.905967,199A,1.3997913,103.9062074,55.57186443,
199,1.4002318,103.905967,199B,1.4000805,103.9057885,25.97106596,
199,1.4002318,103.905967,199C,1.4006721,103.9058967,49.31071857,
199,1.4002318,103.905967,199D,1.4004645,103.9062763,42.97524996,
195A,1.4015477,103.906155,194,1.40207,103.9065,69.3507541,
195A,1.4015477,103.906155,195B,1.4013909,103.9064562,37.73812649,
195A,1.4015477,103.906155,199C,1.4006721,103.9058967,100.9964898,
195A,1.4015477,103.906155,199D,1.4004645,103.9062763,120.5330694,
195A,1.4015477,103.906155,Opp Blk 296 (65089),1.40135,103.90585,40.37291503,
195B,1.4013909,103.9064562,194,1.40207,103.9065,75.24947764,
195B,1.4013909,103.9064562,195A,1.4015477,103.906155,37.73812649,
195B,1.4013909,103.9064562,195C,1.4011137,103.9067959,48.66876791,
195B,1.4013909,103.9064562,195D,1.4015,103.907,61.70824612,
195B,1.4013909,103.9064562,199C,1.4006721,103.9058967,100.9661928,
195B,1.4013909,103.9064562,199D,1.4004645,103.9062763,104.3747075,
195C,1.4011137,103.9067959,47,1.4012439,103.9074732,76.7369155,
195C,1.4011137,103.9067959,194,1.40207,103.9065,110.7515449,
195C,1.4011137,103.9067959,195B,1.4013909,103.9064562,48.66876791,
195C,1.4011137,103.9067959,195D,1.4015,103.907,48.37856396,
195C,1.4011137,103.9067959,197B,1.400119,103.9065877,112.4028373,
195C,1.4011137,103.9067959,199C,1.4006721,103.9058967,111.3468309,
195C,1.4011137,103.9067959,199D,1.4004645,103.9062763,92.1780221,
195D,1.4015401,103.907022,47,1.4012439,103.9074732,59.94998963,
195D,1.4015401,103.907022,194,1.40207,103.9065,82.5096324,
195D,1.4015401,103.907022,195B,1.4013909,103.9064562,65.09128535,
195D,1.4015401,103.907022,195C,1.4011137,103.9067959,53.44307196,
195D,1.4015401,103.907022,195E,1.4017904,103.907216,35.10157288,
195E,1.4017904,103.907216,47,1.4012439,103.9074732,66.86521659,
195E,1.4017904,103.907216,194,1.40207,103.9065,85.46880389,
195E,1.4017904,103.907216,195D,1.4015,103.907,40.11150467,
195E,1.4017904,103.907216,47,1.4012439,103.9074732,66.86521659,
195E,1.4017904,103.907216,Opp Punggol Sec/Blk 195E (65289),1.40175,103.907628,46.06710664,
196A,1.3993331,103.9067812,196,1.3993274,103.9071814,44.54132275,
196A,1.3993331,103.9067812,196B,1.3990295,103.90718,55.64764885,
196A,1.3993331,103.9067812,197A,1.3998605,103.9069178,60.26600381,
196A,1.3993331,103.9067812,197B,1.400119,103.9065877,89.52914129,
196A,1.3993331,103.9067812,199A,1.3997913,103.9062074,81.51441729,
196A,1.3993331,103.9067812,Cove Stn Exit B (65151),1.39913,103.90655,34.15194987,
196B,1.3990295,103.90718,196,1.3993274,103.9071814,32.94064244,
196B,1.3990295,103.90718,101C,1.3982008,103.906639,109.6423934,
196B,1.3990295,103.90718,175D,1.3985234,103.9079268,100.1938795,
196B,1.3990295,103.90718,196A,1.3993331,103.9067812,55.64764885,
196C,1.3994049,103.9075593,45,1.4007347,103.9084917,179.9677175,
196C,1.3994049,103.9075593,196,1.3993274,103.9071814,42.91940025,
196C,1.3994049,103.9075593,196D,1.3996573,103.9073405,37.03803721,
196D,1.3996573,103.9073405,196,1.3993274,103.9071814,40.54854791,
196D,1.3996573,103.9073405,196C,1.3994049,103.9075593,37.03803721,
196D,1.3996573,103.9073405,197A,1.3998605,103.9069178,52.13142228,
197A,1.3998605,103.9069178,196,1.3993274,103.9071814,65.84342859,
197A,1.3998605,103.9069178,196A,1.3993331,103.9067812,60.26600381,
197A,1.3998605,103.9069178,196D,1.3996573,103.9073405,52.13142228,
197A,1.3998605,103.9069178,197B,1.400119,103.9065877,46.54602826,
197A,1.3998605,103.9069178,199A,1.3997913,103.9062074,79.42735729,
197B,1.400119,103.9065877,199,1.4002318,103.905967,70.19258387,
197B,1.400119,103.9065877,195C,1.4011137,103.9067959,112.4028373,
197B,1.400119,103.9065877,196A,1.3993331,103.9067812,89.52914129,
197B,1.400119,103.9065877,197A,1.3998605,103.9069178,46.54602826,
197B,1.400119,103.9065877,199A,1.3997913,103.9062074,55.71514715,
197B,1.400119,103.9065877,199D,1.4004645,103.9062763,51.57964688,
199A,1.3997913,103.9062074,199,1.4002318,103.905967,55.57186443,
199A,1.3997913,103.9062074,196A,1.3993331,103.9067812,81.51441729,
199A,1.3997913,103.9062074,197A,1.3998605,103.9069178,79.42735729,
199A,1.3997913,103.9062074,197B,1.400119,103.9065877,55.71514715,
199A,1.3997913,103.9062074,199B,1.4000805,103.9057885,56.53175514,
199A,1.3997913,103.9062074,Cove LRT,1.39941,103.90581,61.10258903,
199B,1.4000805,103.9057885,199,1.4002318,103.905967,25.97106596,
199B,1.4000805,103.9057885,102B,1.3991869,103.9054186,107.0416586,
199B,1.4000805,103.9057885,199A,1.3997913,103.9062074,56.53175514,
199B,1.4000805,103.9057885,Cove LRT,1.39941,103.90581,74.17909405,
199C,1.4006721,103.9058967,199,1.4002318,103.905967,49.31071857,
199C,1.4006721,103.9058967,195A,1.4015477,103.906155,100.9964898,
199C,1.4006721,103.9058967,195B,1.4013909,103.9064562,100.9661928,
199C,1.4006721,103.9058967,195C,1.4011137,103.9067959,111.3468309,
199C,1.4006721,103.9058967,199D,1.4004645,103.9062763,48.0784005,
199C,1.4006721,103.9058967,Opp Blk 296 (65089),1.40135,103.90585,75.13869866,
199D,1.4004645,103.9062763,199,1.4002318,103.905967,42.97524996,
199D,1.4004645,103.9062763,195A,1.4015477,103.906155,120.5330694,
199D,1.4004645,103.9062763,195B,1.4013909,103.9064562,104.3747075,
199D,1.4004645,103.9062763,195C,1.4011137,103.9067959,92.1780221,
199D,1.4004645,103.9062763,197B,1.400119,103.9065877,51.57964688,
199D,1.4004645,103.9062763,199C,1.4006721,103.9058967,48.0784005,
623,1.40014,103.9120554,622A,1.4000377,103.9110567,111.7159718,
623,1.40014,103.9120554,623A,1.3998609,103.9119724,32.21409807,
623,1.40014,103.9120554,623C,1.3997381,103.9114497,80.73734414,
623,1.40014,103.9120554,624C,1.4004795,103.9120551,37.54020661,
635,1.40094,103.91348,632A,1.4006976,103.9133537,30.26510949,
635,1.40094,103.91348,632B,1.4008386,103.9131451,38.91986397,
635,1.40094,103.91348,633B,1.4011994,103.9134116,29.6759988,
635,1.40094,103.91348,635A,1.4009294,103.913744,29.40299085,
635,1.40094,103.91348,636B,1.4004204,103.913761,65.41370826,
53 The Amore,1.39901,103.91308,53A The Amore,1.39875,103.91287,37.04993632,
53 The Amore,1.39901,103.91308,55 The Amore,1.3989,103.91258,56.95715545,
53 The Amore,1.39901,103.91308,57A The Amore,1.39927,103.91283,40.00719895,
53 The Amore,1.39901,103.91308,Horizon Pri Sch (65411),1.3994654,103.9138187,96.40413865,
53A The Amore,1.39875,103.91287,53 The Amore,1.39901,103.91308,37.04993632,
53A The Amore,1.39875,103.91287,55 The Amore,1.3989,103.91258,36.28575636,
53A The Amore,1.39875,103.91287,57A The Amore,1.39927,103.91283,57.67102202,
55 The Amore,1.3989,103.91258,53 The Amore,1.39901,103.91308,56.95715545,
55 The Amore,1.3989,103.91258,53A The Amore,1.39875,103.91287,36.28575636,
55 The Amore,1.3989,103.91258,55A The Amore,1.39913,103.91228,41.96928473,
55A The Amore,1.39913,103.91228,55 The Amore,1.3989,103.91258,41.96928473,
55A The Amore,1.39913,103.91228,623A,1.3998609,103.9119724,87.76991511,
55A The Amore,1.39913,103.91228,623B,1.3994688,103.9118215,63.30085053,
617A,1.4023895,103.9118418,616,1.40216,103.9117,29.88328655,
617A,1.4023895,103.9118418,617B,1.4021312,103.9121958,48.65958738,
617A,1.4023895,103.9118418,618C,1.401654,103.9118562,81.34365569,
617A,1.4023895,103.9118418,618D,1.4019137,103.9114643,67.32657112,
617A,1.4023895,103.9118418,619A,1.402659,103.911458,52.08000279,
617A,1.4023895,103.9118418,619D,1.4021894,103.9110754,88.11313843,
617B,1.4021312,103.9121958,616,1.40216,103.9117,55.26761266,
617B,1.4021312,103.9121958,617A,1.4023895,103.9118418,48.65958738,
617B,1.4021312,103.9121958,617C,1.4019209,103.9125034,41.38300524,
617B,1.4021312,103.9121958,618B,1.4014694,103.912109,73.81328623,
617B,1.4021312,103.9121958,618C,1.401654,103.9118562,64.90446156,
617B,1.4021312,103.9121958,618D,1.4019137,103.9114643,84.88427721,
617B,1.4021312,103.9121958,Oasis Stn Exit B/blk 617d (65311),1.4021461,103.9127005,56.19039657,
617C,1.4019209,103.9125034,616,1.40216,103.9117,93.23460012,
617C,1.4019209,103.9125034,617B,1.4021312,103.9121958,41.38300524,
617C,1.4019209,103.9125034,617D,1.4016874,103.9128405,45.54099438,
617C,1.4019209,103.9125034,618A,1.4011885,103.9125063,80.98572917,
617C,1.4019209,103.9125034,618B,1.4014694,103.912109,66.4749238,
617C,1.4019209,103.9125034,618C,1.401654,103.9118562,77.83650592,
617C,1.4019209,103.9125034,Oasis Stn Exit B/blk 617d (65311),1.4021461,103.9127005,33.18445247,
617D,1.4016874,103.9128405,616,1.40216,103.9117,137.2592299,
617D,1.4016874,103.9128405,617C,1.4019209,103.9125034,45.54099438,
617D,1.4016874,103.9128405,618A,1.4011885,103.9125063,66.53201144,
617D,1.4016874,103.9128405,618B,1.4014694,103.912109,84.8999729,
617D,1.4016874,103.9128405,632C,1.4009758,103.912972,80.03441766,
617D,1.4016874,103.9128405,633A,1.4013413,103.9131942,54.89953762,
617D,1.4016874,103.9128405,Oasis Stn Exit B/blk 617d (65311),1.4021461,103.9127005,53.05969584,
618A,1.4011885,103.9125063,616,1.40216,103.9117,139.9690459,
618A,1.4011885,103.9125063,617C,1.4019209,103.9125034,80.98572917,
618A,1.4011885,103.9125063,617D,1.4016874,103.9128405,66.53201144,
618A,1.4011885,103.9125063,618B,1.4014694,103.912109,54.03370135,
618A,1.4011885,103.9125063,624B,1.4007435,103.9116958,102.7464497,
618A,1.4011885,103.9125063,624C,1.4004795,103.9120551,93.09929208,
618A,1.4011885,103.9125063,632C,1.4009758,103.912972,56.91309813,
618A,1.4011885,103.9125063,633A,1.4013413,103.9131942,78.39626319,
618B,1.4014694,103.912109,616,1.40216,103.9117,88.89901392,
618B,1.4014694,103.912109,617B,1.4021312,103.9121958,73.81328623,
618B,1.4014694,103.912109,617C,1.4019209,103.9125034,66.4749238,
618B,1.4014694,103.912109,617D,1.4016874,103.9128405,84.8999729,
618B,1.4014694,103.912109,618A,1.4011885,103.9125063,54.03370135,
618B,1.4014694,103.912109,618C,1.401654,103.9118562,34.75819899,
618B,1.4014694,103.912109,624A,1.4008568,103.911349,108.359816,
618B,1.4014694,103.912109,624B,1.4007435,103.9116958,92.50499395,
618B,1.4014694,103.912109,624C,1.4004795,103.9120551,109.6223648,
618C,1.401654,103.9118562,616,1.40216,103.9117,58.58900792,
618C,1.401654,103.9118562,617A,1.4023895,103.9118418,81.34365569,
618C,1.401654,103.9118562,617B,1.4021312,103.9121958,64.90446156,
618C,1.401654,103.9118562,617C,1.4019209,103.9125034,77.83650592,
618C,1.401654,103.9118562,618B,1.4014694,103.912109,34.75819899,
618C,1.401654,103.9118562,618D,1.4019137,103.9114643,52.21812458,
618C,1.401654,103.9118562,624A,1.4008568,103.911349,104.6731172,
618C,1.401654,103.9118562,624B,1.4007435,103.9116958,102.2486753,
618D,1.4019137,103.9114643,616,1.40216,103.9117,37.81199984,
618D,1.4019137,103.9114643,617A,1.4023895,103.9118418,67.32657112,
618D,1.4019137,103.9114643,617B,1.4021312,103.9121958,84.88427721,
618D,1.4019137,103.9114643,618C,1.401654,103.9118562,52.21812458,
618D,1.4019137,103.9114643,619A,1.402659,103.911458,82.41448559,
618D,1.4019137,103.9114643,619D,1.4021894,103.9110754,52.93828566,
619A,1.402659,103.911458,616,1.40216,103.9117,61.39857322,
619A,1.402659,103.911458,617A,1.4023895,103.9118418,52.08000279,
619A,1.402659,103.911458,618D,1.4019137,103.9114643,82.41448559,
619A,1.402659,103.911458,619B,1.4029488,103.9110484,55.71945206,
619A,1.402659,103.911458,619C,1.4024585,103.9106922,88.05962337,
619A,1.402659,103.911458,619D,1.4021894,103.9110754,67.15064243,
619B,1.4029488,103.9110484,616,1.40216,103.9117,113.4279539,
619B,1.4029488,103.9110484,615C,1.4034879,103.9102826,104.0021036,
619B,1.4029488,103.9110484,619A,1.402659,103.911458,55.71945206,
619B,1.4029488,103.9110484,619C,1.4024585,103.9106922,67.16100162,
619B,1.4029488,103.9110484,619D,1.4021894,103.9110754,84.0243524,
619C,1.4024585,103.9106922,616,1.40216,103.9117,116.9104279,
619C,1.4024585,103.9106922,619A,1.402659,103.911458,88.05962337,
619C,1.4024585,103.9106922,619B,1.4029488,103.9110484,67.16100162,
619C,1.4024585,103.9106922,619D,1.4021894,103.9110754,51.99993685,
619C,1.4024585,103.9106922,Opp Punggol Sec Sch (65389),1.4022258,103.9101159,69.10344863,
619D,1.4021894,103.9110754,616,1.40216,103.9117,69.58545284,
619D,1.4021894,103.9110754,617A,1.4023895,103.9118418,88.11313843,
619D,1.4021894,103.9110754,618D,1.4019137,103.9114643,52.93828566,
619D,1.4021894,103.9110754,619A,1.402659,103.911458,67.15064243,
619D,1.4021894,103.9110754,619B,1.4029488,103.9110484,84.0243524,
619D,1.4021894,103.9110754,619C,1.4024585,103.9106922,51.99993685,
621A,1.4010684,103.9098981,601B,1.4022784,103.9078997,259.5394156,
621A,1.4010684,103.9098981,SPC,1.4004,103.90912,113.8446627,
621B,1.4013871,103.910104,621A,1.4010684,103.9098981,42.03474407,
621B,1.4013871,103.910104,622C,1.4007194,103.9108095,107.7739529,
621B,1.4013871,103.910104,Opp Punggol Sec Sch (65389),1.4022258,103.9101159,92.74865748,
622A,1.4000377,103.9110567,623,1.40014,103.9120554,111.7159718,
622A,1.4000377,103.9110567,622B,1.4002983,103.9107255,46.78536212,
622A,1.4000377,103.9110567,623A,1.3998609,103.9119724,103.7633119,
622A,1.4000377,103.9110567,623C,1.3997381,103.9114497,54.86604488,
622A,1.4000377,103.9110567,624A,1.4008568,103.911349,96.23623511,
622A,1.4000377,103.9110567,624B,1.4007435,103.9116958,105.5904358,
622A,1.4000377,103.9110567,624C,1.4004795,103.9120551,121.3737947,
622A,1.4000377,103.9110567,Opp Blk 188 (65271),1.3999807,103.9106464,46.09379123,
622B,1.4002983,103.9107255,622A,1.4000377,103.9110567,46.78536212,
622B,1.4002983,103.9107255,622C,1.4007194,103.9108095,47.4922014,
622B,1.4002983,103.9107255,622D,1.40048,103.91046,35.73046344,
622B,1.4002983,103.9107255,624A,1.4008568,103.911349,92.88910969,
622B,1.4002983,103.9107255,Opp Blk 188 (65271),1.3999807,103.9106464,36.20503685,
622C,1.4007194,103.9108095,621A,1.4010684,103.9098981,108.5198868,
622C,1.4007194,103.9108095,621B,1.4013871,103.910104,107.7739529,
622C,1.4007194,103.9108095,622B,1.4002983,103.9107255,47.4922014,
622C,1.4007194,103.9108095,622D,1.40048,103.91046,47.04826139,
622C,1.4007194,103.9108095,624A,1.4008568,103.911349,61.93152012,
622D,1.40048,103.91046,621A,1.4010684,103.9098981,90.24042859,
622D,1.40048,103.91046,621B,1.4013871,103.910104,107.8433159,
622D,1.40048,103.91046,622B,1.4002983,103.9107255,35.73046344,
622D,1.40048,103.91046,622C,1.4007194,103.9108095,47.04826139,
622D,1.40048,103.91046,Opp Blk 188 (65271),1.3999807,103.9106464,58.9784424,
623A,1.3998609,103.9119724,623,1.40014,103.9120554,32.21409807,
623A,1.3998609,103.9119724,55A,1.39913,103.91228,87.76991511,
623A,1.3998609,103.9119724,622A,1.4000377,103.9110567,103.7633119,
623A,1.3998609,103.9119724,623B,1.3994688,103.9118215,46.49504936,
623A,1.3998609,103.9119724,623C,1.3997381,103.9114497,59.73326812,
623B,1.3994688,103.9118215,55A The Amore,1.39913,103.91228,63.30085053,
623B,1.3994688,103.9118215,623A,1.3998609,103.9119724,46.49504936,
623B,1.3994688,103.9118215,623C,1.3997381,103.9114497,50.97763414,
623C,1.3997381,103.9114497,622A,1.4000377,103.9110567,54.86604488,
623C,1.3997381,103.9114497,623A,1.3998609,103.9119724,59.73326812,
623C,1.3997381,103.9114497,623B,1.3994688,103.9118215,50.97763414,
623C,1.3997381,103.9114497,624A,1.4008568,103.911349,124.2067722,
623C,1.3997381,103.9114497,624B,1.4007435,103.9116958,114.4958686,
623C,1.3997381,103.9114497,624C,1.4004795,103.9120551,106.1124955,
624A,1.4008568,103.911349,618B,1.4014694,103.912109,108.359816,
624A,1.4008568,103.911349,618C,1.401654,103.9118562,104.6731172,
624A,1.4008568,103.911349,622A,1.4000377,103.9110567,96.23623511,
624A,1.4008568,103.911349,622B,1.4002983,103.9107255,92.88910969,
624A,1.4008568,103.911349,622C,1.4007194,103.9108095,61.93152012,
624A,1.4008568,103.911349,623C,1.3997381,103.9114497,124.2067722,
624A,1.4008568,103.911349,624B,1.4007435,103.9116958,40.57661757,
624B,1.4007435,103.9116958,623,1.40014,103.9120554,77.81160502,
624B,1.4007435,103.9116958,622A,1.4000377,103.9110567,105.5904358,
624B,1.4007435,103.9116958,622B,1.4002983,103.9107255,118.6732609,
624B,1.4007435,103.9116958,623A,1.3998609,103.9119724,102.3327965,
624B,1.4007435,103.9116958,623C,1.3997381,103.9114497,114.4958686,
624B,1.4007435,103.9116958,624A,1.4008568,103.911349,40.57661757,
624B,1.4007435,103.9116958,624C,1.4004795,103.9120551,49.50735613,
624B,1.4007435,103.9116958,624C,1.4004795,103.9120551,49.50735613,
624C,1.4004795,103.9120551,623,1.40014,103.9120554,37.54020661,
624C,1.4004795,103.9120551,622A,1.4000377,103.9110567,121.3737947,
624C,1.4004795,103.9120551,623C,1.3997381,103.9114497,106.1124955,
624C,1.4004795,103.9120551,624B,1.4007435,103.9116958,49.50735613,
